"competition","club","player","position","reason","matches_missed","age","injury","yellow_cards","injured_since","injured_until","data_type","since","until","player_market_value","player_url","nationality","second_nationality"
"Super League 1","AEK Athens","Alexander Callens","Centre-Back",NA,NA,33,"heart problems",NA,NA,NA,"injuries",NA,NA,6e+05,"https://www.transfermarkt.com/alexander-callens/profil/spieler/147462","Peru","Spain"
"Super League 1","AEK Athens","Dereck Kutesa","Left Winger",NA,NA,27,"unknown injury",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/dereck-kutesa/profil/spieler/237669","Switzerland","Angola"
"Super League 1","AEK Athens","Niclas Eliasson","Right Midfield",NA,NA,29,"unknown injury",NA,NA,NA,"injuries",NA,NA,4e+06,"https://www.transfermarkt.com/niclas-eliasson/profil/spieler/251813","Sweden","Brazil"
"Super League 1","AEK Athens","Frantzdy Pierrot","Centre-Forward",NA,NA,30,"unknown injury",NA,NA,NA,"injuries",NA,NA,3200000,"https://www.transfermarkt.com/frantzdy-pierrot/profil/spieler/492955","Haiti","United States"
"Super League 1","AEK Athens","Zini","Centre-Forward",NA,NA,23,"Knee injury",NA,NA,NA,"injuries",NA,NA,1200000,"https://www.transfermarkt.com/zini/profil/spieler/718115","Angola",NA
"Super League 1","APO Levadiakos","Hisham Layous","Left Winger",NA,NA,25,"unknown injury",NA,NA,NA,"injuries",NA,NA,6e+05,"https://www.transfermarkt.com/hisham-layous/profil/spieler/694512","Israel",NA
"Super League 1","Atromitos Athens","Sotiris Tsiloulis","Right Winger",NA,NA,30,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,350000,"https://www.transfermarkt.com/sotiris-tsiloulis/profil/spieler/237923","Greece",NA
"Super League 1","PAOK Thessaloniki","Giannis Konstantelias","Attacking Midfield",NA,NA,22,"bruise",NA,NA,NA,"injuries",NA,NA,1.7e+07,"https://www.transfermarkt.com/giannis-konstantelias/profil/spieler/628331","Greece",NA
"Super League 1","Panserraikos","Jean-Baptiste Léo","Centre-Forward",NA,NA,29,"bruise",NA,NA,NA,"injuries",NA,NA,175000,"https://www.transfermarkt.com/jean-baptiste-leo/profil/spieler/290613","Saint-Martin","France"
"Super League 1","Panserraikos","Yoël Armougom","Left-Back",NA,NA,27,"Ankle injury",NA,NA,NA,"injuries",NA,NA,250000,"https://www.transfermarkt.com/yoel-armougom/profil/spieler/548716","France","Réunion"
"Super League 1","AE Larisa","Ángelo Sagal","Left Winger",NA,NA,32,"bruise",NA,NA,NA,"injuries",NA,NA,450000,"https://www.transfermarkt.com/angelo-sagal/profil/spieler/190941","Chile",NA
